timestamp,amount,is_new_device,attempt_count,previous_chargebacks,velocity_24h,account_age_days,amount_vs_customer_baseline,device_customer_count,failed_attempt_ratio,is_chargeback
2026-02-08 16:59:00+00:00,125.54982041861294,0,1,0,0,108,1.0,1,0.0,0
2026-02-08 17:05:00+00:00,451.0137237205692,0,4,0,2,297,1.0,4,0.75,1
2026-02-08 17:41:00+00:00,272.4715784987132,0,1,0,3,249,1.0,2,0.0,0
2026-02-08 17:57:00+00:00,3356.240113227857,1,1,0,1,301,1.0,1,0.0,0
2026-02-08 17:58:00+00:00,1373.7846832717732,0,1,0,1,293,1.0,1,0.0,0
2026-02-08 18:05:00+00:00,1054.9787535578614,0,1,0,0,319,1.0,4,0.0,0
2026-02-08 18:23:00+00:00,240.3176499531424,0,4,0,2,92,0.5671237782659552,3,0.75,0
2026-02-08 18:30:00+00:00,363.6750921427132,1,2,0,0,21,1.0,2,0.5,0
2026-02-08 18:41:00+00:00,677.4453929032093,1,1,0,1,18,1.0,3,0.0,0
2026-02-08 19:03:00+00:00,1241.5740716217335,0,1,0,1,147,1.0,2,0.0,0
2026-02-08 19:58:00+00:00,1049.8790601826179,1,1,0,0,16,1.0,3,0.0,1
2026-02-08 20:14:00+00:00,1952.274483407762,0,1,0,0,260,1.0,1,0.0,0
2026-02-08 21:09:00+00:00,295.34789378989774,1,1,0,1,48,1.0,3,0.0,0
2026-02-08 21:37:00+00:00,461.7956180664456,0,2,0,0,97,1.0,1,0.5,0
2026-02-08 22:56:00+00:00,529.1242181679821,1,1,0,1,129,1.0,2,0.0,0
2026-02-08 23:16:00+00:00,1531.512029007795,1,1,0,0,260,1.0,1,0.0,0
2026-02-09 00:16:00+00:00,1136.1798438415494,0,1,0,2,210,1.0,2,0.0,0
2026-02-09 00:18:00+00:00,776.9777318258275,1,1,0,0,173,1.0,1,0.0,0
2026-02-09 01:53:00+00:00,198.44298185492804,0,1,0,1,312,1.0,2,0.0,0
2026-02-09 02:27:00+00:00,599.5887300126607,1,1,0,0,236,1.0,3,0.0,0
2026-02-09 03:04:00+00:00,3454.8314657339706,0,1,0,1,324,1.0,2,0.0,0
2026-02-09 03:18:00+00:00,609.8766372048066,0,1,0,0,285,1.0,1,0.0,0
2026-02-09 03:56:00+00:00,279.0833597238192,0,1,0,1,285,1.0,2,0.0,0
2026-02-09 04:47:00+00:00,197.10538840315922,1,1,0,0,5,1.0,2,0.0,0
2026-02-09 05:21:00+00:00,314.04619259918866,1,1,0,1,278,1.0,2,0.0,0
2026-02-09 05:32:00+00:00,334.44594515276106,0,3,0,1,303,1.0,1,0.6666666666666666,0
2026-02-09 05:34:00+00:00,373.1178807476854,1,1,0,1,220,1.0,1,0.0,0
2026-02-09 06:52:00+00:00,836.9662194974969,1,1,0,1,111,1.0,1,0.0,0
2026-02-09 07:53:00+00:00,1439.205671364709,0,1,0,1,30,1.0,2,0.0,0
2026-02-09 07:55:00+00:00,1208.4935841676586,0,1,0,0,298,1.0,1,0.0,0
2026-02-09 08:43:00+00:00,489.77350245958354,0,1,0,0,304,1.0,2,0.0,0
2026-02-09 08:57:00+00:00,271.27291226172326,0,4,0,2,207,1.0,1,0.75,0
2026-02-09 09:31:00+00:00,169.94548609749097,0,1,0,1,89,1.0,4,0.0,1
2026-02-09 09:47:00+00:00,602.110658614725,0,1,0,0,313,1.0,1,0.0,0
2026-02-09 09:54:00+00:00,170.6738899309079,0,1,0,1,27,1.0,3,0.0,0
2026-02-09 11:46:00+00:00,1017.334134449752,1,1,0,1,353,1.0,3,0.0,0
2026-02-09 12:08:00+00:00,140.78152331667096,0,1,0,1,3,1.0,3,0.0,0
2026-02-09 12:09:00+00:00,737.7893039603514,0,1,0,0,159,1.0,2,0.0,0
2026-02-09 13:18:00+00:00,2562.626901717458,0,1,0,0,151,1.0,1,0.0,0
2026-02-09 13:45:00+00:00,338.6561011596374,0,1,0,0,109,1.0,1,0.0,0
2026-02-09 14:22:00+00:00,588.3231532114855,0,1,0,1,284,1.0,1,0.0,0
2026-02-09 15:02:00+00:00,1053.0068026971246,0,1,0,0,297,1.0,2,0.0,0
2026-02-09 15:48:00+00:00,64.85943061362575,0,3,0,2,182,1.0,5,0.6666666666666666,0
2026-02-09 16:04:00+00:00,2111.3588041762177,0,1,0,0,40,1.0,1,0.0,0
2026-02-09 16:14:00+00:00,502.0371867854729,1,1,0,1,76,1.0,2,0.0,0
2026-02-09 16:54:00+00:00,3295.2475562693226,1,1,0,2,280,1.0,4,0.0,1
2026-02-09 16:55:00+00:00,1578.1897789461916,1,1,0,1,302,1.0,1,0.0,0
2026-02-09 17:16:00+00:00,597.2260363664831,1,1,0,1,243,1.0,1,0.0,0
2026-02-09 17:16:00+00:00,2058.6925273151946,0,3,0,0,260,1.0,2,0.6666666666666666,0
2026-02-09 17:41:00+00:00,109.66328771931475,0,1,0,0,273,1.0,1,0.0,0
2026-02-09 18:01:00+00:00,491.4852090763577,1,1,0,1,175,1.0,1,0.0,0
2026-02-09 21:30:00+00:00,652.1314091945621,0,2,0,0,335,0.5884907593800202,1,0.5,0
2026-02-09 22:00:00+00:00,6066.745919339368,0,1,0,1,5,1.0,1,0.0,0
2026-02-09 22:12:00+00:00,2104.9735869187048,0,1,0,0,90,1.0,3,0.0,0
2026-02-09 22:25:00+00:00,1736.6528376009906,0,1,0,0,129,1.0,1,0.0,0
2026-02-09 23:05:00+00:00,888.3916749180098,0,1,0,0,111,1.0,1,0.0,0
2026-02-10 00:16:00+00:00,946.0963792364964,0,1,0,0,128,1.0,2,0.0,0
2026-02-10 00:45:00+00:00,671.9025874457657,0,1,0,1,321,1.0,2,0.0,0
2026-02-10 01:16:00+00:00,167.28606463605126,0,1,0,0,155,1.0,1,0.0,0
2026-02-10 01:56:00+00:00,134.6043674413946,0,2,0,1,45,1.0,1,0.5,0
2026-02-10 02:10:00+00:00,650.2876658063428,1,1,0,1,229,1.0,2,0.0,0
2026-02-10 02:55:00+00:00,1266.5622411629438,0,4,0,1,269,1.0,2,0.75,0
2026-02-10 03:06:00+00:00,124.67898367643551,0,1,0,0,72,1.0,1,0.0,0
2026-02-10 03:24:00+00:00,245.1190906748825,0,3,0,0,39,1.0,2,0.6666666666666666,0
2026-02-10 03:24:00+00:00,68.73893358790019,1,3,0,0,95,1.0,1,0.6666666666666666,0
2026-02-10 03:43:00+00:00,409.76965122484495,0,1,0,1,235,1.0,2,0.0,0
2026-02-10 03:56:00+00:00,213.03234665685653,0,1,0,0,265,1.0,2,0.0,0
2026-02-10 05:39:00+00:00,625.4322073802979,0,1,0,0,9,1.0,2,0.0,0
2026-02-10 06:26:00+00:00,247.71881577601283,0,1,0,3,159,1.0,2,0.0,0
2026-02-10 06:33:00+00:00,739.6142303988706,0,1,0,0,116,1.0,2,0.0,0
2026-02-10 06:45:00+00:00,440.91532247092033,0,1,0,1,316,1.0,3,0.0,0
2026-02-10 06:48:00+00:00,741.5578616363006,0,1,0,0,48,1.0,2,0.0,0
2026-02-10 07:06:00+00:00,250.78003005977163,0,3,2,2,72,1.0,2,0.6666666666666666,1
2026-02-10 07:11:00+00:00,352.59751058598994,1,1,0,1,40,1.0,3,0.0,1
2026-02-10 07:27:00+00:00,349.5789024092993,1,1,0,0,54,1.0,1,0.0,0
2026-02-10 08:25:00+00:00,281.8695684002791,1,1,0,0,149,1.0,2,0.0,0
2026-02-10 08:43:00+00:00,667.6307541657995,0,1,0,3,244,1.0,3,0.0,0
2026-02-10 10:19:00+00:00,361.1212457653193,1,1,0,1,362,1.0,2,0.0,0
2026-02-10 10:43:00+00:00,879.337901805716,0,1,0,0,111,1.0,1,0.0,0
2026-02-10 13:02:00+00:00,390.2255657908154,1,1,0,1,218,1.0,3,0.0,0
2026-02-10 13:28:00+00:00,251.87106953533007,1,1,0,1,105,1.0,1,0.0,0
2026-02-10 14:13:00+00:00,1694.2716170172685,0,2,0,0,168,1.0,3,0.5,0
2026-02-10 14:38:00+00:00,376.2342408240102,0,1,0,1,4,1.0,1,0.0,0
2026-02-10 14:40:00+00:00,91.3948266367227,0,1,0,1,321,1.0,2,0.0,0
2026-02-10 14:41:00+00:00,645.227566668528,0,4,0,1,356,1.0,2,0.75,0
2026-02-10 16:00:00+00:00,836.3762224242544,1,1,0,1,302,1.0,2,0.0,0
2026-02-10 16:00:00+00:00,769.9378573739635,1,2,0,0,307,1.0,1,0.5,0
2026-02-10 16:36:00+00:00,509.43509429957254,0,2,0,0,241,1.0,3,0.5,0
2026-02-10 16:41:00+00:00,361.90374635518447,1,1,0,1,18,1.0,2,0.0,0
2026-02-10 17:25:00+00:00,402.99707979906594,0,1,0,0,51,1.0,1,0.0,0
2026-02-10 17:33:00+00:00,1170.3939420862882,0,1,0,1,29,1.0,1,0.0,0
2026-02-10 17:35:00+00:00,3295.750058711749,0,1,0,0,78,1.0,2,0.0,0
2026-02-10 18:12:00+00:00,3230.693933623089,0,1,0,1,197,1.0,1,0.0,0
2026-02-10 18:26:00+00:00,295.25650200765574,1,1,0,0,37,1.0,2,0.0,0
2026-02-10 19:01:00+00:00,333.90320185916323,1,1,0,3,201,1.0,2,0.0,0
2026-02-10 19:15:00+00:00,327.1700919877737,1,1,0,0,84,1.0,1,0.0,0
2026-02-10 19:44:00+00:00,651.9198942365208,1,2,0,1,118,1.0,1,0.5,0
2026-02-10 20:10:00+00:00,746.8290818007617,0,1,0,1,293,1.0,3,0.0,0
2026-02-10 20:19:00+00:00,986.4978335709011,1,2,0,2,348,1.0,1,0.5,0
2026-02-10 20:29:00+00:00,1935.195693573721,1,1,0,2,206,1.0,1,0.0,0
2026-02-10 21:10:00+00:00,133.06725010325988,0,4,0,0,37,1.0,1,0.75,0
2026-02-10 21:11:00+00:00,1001.1520104330616,1,4,0,0,148,1.0,3,0.75,0
2026-02-10 22:39:00+00:00,736.4672533499354,1,1,0,1,296,1.0,1,0.0,0
2026-02-11 00:32:00+00:00,3800.315567995948,0,1,0,1,111,1.0,2,0.0,0
2026-02-11 01:01:00+00:00,844.0485127462439,0,1,0,1,35,1.0,2,0.0,0
2026-02-11 01:29:00+00:00,260.4479852177888,0,4,0,2,67,1.0,4,0.75,0
2026-02-11 01:55:00+00:00,265.1123750922492,0,1,0,0,8,1.0,1,0.0,0
2026-02-11 02:03:00+00:00,877.7638704693528,0,1,0,1,156,1.0,1,0.0,0
2026-02-11 02:04:00+00:00,409.74741985751047,0,4,0,3,210,1.0,1,0.75,0
2026-02-11 02:22:00+00:00,474.77841992107653,0,1,0,1,313,1.0,2,0.0,0
2026-02-11 03:02:00+00:00,858.6801373143022,0,4,0,0,308,1.0,1,0.75,0
2026-02-11 03:14:00+00:00,1037.9319632141764,1,1,0,1,102,1.0,2,0.0,0
2026-02-11 03:18:00+00:00,538.5842938608059,0,1,0,1,10,1.0,1,0.0,0
2026-02-11 04:41:00+00:00,52.15288307465251,0,2,0,3,355,1.0,1,0.5,0
2026-02-11 05:39:00+00:00,254.09681555699188,0,1,0,2,28,1.0,2,0.0,0
2026-02-11 07:40:00+00:00,512.574900041951,0,1,0,1,239,1.0,4,0.0,0
2026-02-11 07:40:00+00:00,557.7992649849342,1,1,0,1,325,1.0,2,0.0,0
2026-02-11 08:30:00+00:00,1476.1719745102605,0,1,0,1,221,1.0,4,0.0,0
2026-02-11 08:47:00+00:00,460.9637593604725,1,1,1,5,336,1.0,3,0.0,1
2026-02-11 09:42:00+00:00,327.84696142490253,0,1,0,2,288,1.0,1,0.0,0
2026-02-11 10:36:00+00:00,84.1110138716979,0,1,0,1,134,1.0,1,0.0,0
2026-02-11 11:22:00+00:00,222.0161845870828,0,1,0,2,102,1.0,2,0.0,0
2026-02-11 12:06:00+00:00,14.11867766496886,0,1,0,0,321,1.0,1,0.0,0
2026-02-11 12:18:00+00:00,339.85888759042814,1,1,0,2,329,1.0,3,0.0,0
2026-02-11 12:47:00+00:00,401.89383081240135,0,1,0,3,136,1.0,1,0.0,0
2026-02-11 13:01:00+00:00,416.77193279898245,1,1,0,0,186,1.0,1,0.0,0
2026-02-11 13:51:00+00:00,938.4450984760472,0,1,0,3,36,1.3795887061989547,3,0.0,0
2026-02-11 14:04:00+00:00,1301.8110056463183,1,1,0,1,199,1.0,2,0.0,0
2026-02-11 15:06:00+00:00,291.50786806716786,0,1,0,0,260,1.0,2,0.0,0
2026-02-11 15:09:00+00:00,833.4048386101824,0,1,0,0,123,1.0,3,0.0,0
2026-02-11 15:40:00+00:00,409.32980615794895,1,1,0,1,71,1.0,1,0.0,0
2026-02-11 16:38:00+00:00,517.258772162747,1,1,0,3,84,1.0,4,0.0,0
2026-02-11 17:11:00+00:00,1412.143972641431,1,1,0,1,99,1.0,2,0.0,0
2026-02-11 17:31:00+00:00,4767.61836897877,0,3,0,0,19,1.0,2,0.6666666666666666,0
2026-02-11 17:47:00+00:00,3666.4170126094714,0,1,0,0,209,1.0,1,0.0,0
2026-02-11 17:50:00+00:00,781.0459100998676,0,1,0,0,92,1.0,3,0.0,0
2026-02-11 18:08:00+00:00,1572.8019766105635,0,1,0,0,246,1.0,1,0.0,0
2026-02-11 18:28:00+00:00,545.188984014799,1,1,0,0,325,1.0,2,0.0,0
2026-02-11 19:06:00+00:00,250.8059089328344,0,4,1,2,299,1.0,2,0.75,0
2026-02-11 19:24:00+00:00,643.6032851559421,0,1,0,1,212,1.0,1,0.0,0
2026-02-11 20:21:00+00:00,245.53730530779183,1,4,0,0,193,1.0,2,0.75,1
2026-02-11 20:32:00+00:00,1144.5115448406896,1,1,0,1,110,1.0,2,0.0,0
2026-02-11 20:39:00+00:00,375.45182910178164,0,1,0,1,30,1.0,1,0.0,0
2026-02-11 20:42:00+00:00,267.90996529345364,0,4,0,1,198,1.0,3,0.75,0
2026-02-11 21:54:00+00:00,142.02121759248473,0,1,0,1,261,1.0,1,0.0,0
2026-02-11 22:20:00+00:00,1487.154747414475,0,2,0,1,230,1.0,1,0.5,0
2026-02-11 23:08:00+00:00,402.7960860228703,1,1,0,4,242,1.0,1,0.0,0
2026-02-11 23:10:00+00:00,115.70143400411453,1,1,0,1,218,1.0,1,0.0,0
2026-02-12 00:40:00+00:00,331.3043891375204,1,1,0,1,5,1.0,2,0.0,0
2026-02-12 01:05:00+00:00,129.71409843288768,0,1,1,1,165,1.0,2,0.0,0
2026-02-12 01:21:00+00:00,431.54798288599625,0,1,0,1,300,1.0,1,0.0,0
2026-02-12 02:45:00+00:00,2216.236891581963,0,3,0,0,331,1.0,1,0.6666666666666666,0
2026-02-12 02:53:00+00:00,4833.857792747611,0,1,0,1,248,1.0,2,0.0,0
2026-02-12 02:54:00+00:00,633.17355098107,0,1,0,0,278,1.0,1,0.0,0
2026-02-12 03:32:00+00:00,160.71817066989234,0,1,0,1,299,1.0,1,0.0,0
2026-02-12 06:08:00+00:00,437.1329597869374,0,1,0,2,324,1.0,1,0.0,0
2026-02-12 07:48:00+00:00,202.54105622778047,0,2,0,0,203,1.0,1,0.5,0
2026-02-12 08:41:00+00:00,2578.254767638773,1,2,0,0,134,1.0,3,0.5,1
2026-02-12 09:12:00+00:00,416.36162088371344,1,1,0,2,175,1.0,1,0.0,0
2026-02-12 09:43:00+00:00,804.5370946046146,0,1,0,3,124,1.0,1,0.0,0
2026-02-12 10:07:00+00:00,96.67163456336897,0,1,0,1,63,1.0,1,0.0,0
2026-02-12 11:20:00+00:00,59.40328706794024,1,1,0,1,273,1.0,1,0.0,0
2026-02-12 11:29:00+00:00,800.2245973701787,0,1,0,0,160,1.0,2,0.0,0
2026-02-12 11:52:00+00:00,1640.102371862134,0,1,0,0,3,1.0,1,0.0,0
2026-02-12 12:15:00+00:00,392.3019820660976,0,1,0,3,107,1.0,1,0.0,0
2026-02-12 12:40:00+00:00,1903.7718226381885,1,1,0,1,79,1.0,2,0.0,0
2026-02-12 13:00:00+00:00,2931.8979602055147,1,1,0,0,25,1.0,1,0.0,0
2026-02-12 13:04:00+00:00,888.552790203061,0,1,0,1,241,1.0,2,0.0,0
2026-02-12 13:12:00+00:00,638.7298122663755,0,4,0,2,354,1.0,4,0.75,0
2026-02-12 13:33:00+00:00,779.059777490728,0,2,1,1,361,1.0,5,0.5,1
2026-02-12 13:45:00+00:00,176.19498538988054,1,1,0,2,60,1.0,1,0.0,0
2026-02-12 14:40:00+00:00,897.6778280675792,1,1,0,2,284,1.0,3,0.0,0
2026-02-12 14:47:00+00:00,4355.731652945034,0,1,0,2,113,1.0,5,0.0,0
2026-02-12 15:08:00+00:00,711.5910868589474,0,1,0,1,203,1.0,2,0.0,0
2026-02-12 15:14:00+00:00,371.0691736501439,0,1,0,1,105,1.0,1,0.0,0
2026-02-12 16:36:00+00:00,113.18706241346396,0,1,0,1,5,1.0,1,0.0,0
2026-02-12 16:40:00+00:00,206.19214237483277,1,1,0,2,170,1.0,2,0.0,0
2026-02-12 17:54:00+00:00,415.82333018433326,1,1,0,2,212,1.0,2,0.0,0
2026-02-12 18:02:00+00:00,1483.2050027403247,1,1,0,0,244,1.0,2,0.0,0
2026-02-12 18:36:00+00:00,1644.909710105774,0,1,0,0,334,1.0,1,0.0,0
2026-02-12 18:37:00+00:00,242.3717253197614,1,1,0,1,364,1.0,2,0.0,0
2026-02-12 18:42:00+00:00,844.4083188973685,1,1,0,3,359,1.0,2,0.0,0
2026-02-12 18:46:00+00:00,242.07603551699523,0,1,0,1,230,1.0,1,0.0,0
2026-02-12 19:09:00+00:00,84.31839679527725,1,1,0,3,154,1.0,3,0.0,0
2026-02-12 19:45:00+00:00,281.8833248053062,0,1,0,2,272,1.0,3,0.0,0
2026-02-12 20:35:00+00:00,335.61582620248123,0,2,0,1,251,1.0,1,0.5,0
2026-02-12 21:08:00+00:00,1750.176154442406,0,1,0,2,210,1.0,1,0.0,0
2026-02-12 21:13:00+00:00,781.4617916152079,0,2,0,0,138,1.0,2,0.5,0
2026-02-12 22:13:00+00:00,944.1558861606426,1,4,0,0,84,1.0,1,0.75,0
2026-02-12 22:21:00+00:00,87.96458566005383,1,1,0,3,328,1.0,1,0.0,0
2026-02-12 22:42:00+00:00,518.5101840701434,0,4,0,0,188,1.0,2,0.75,0
2026-02-12 22:44:00+00:00,553.5171366918412,1,1,0,1,341,1.0,3,0.0,0
2026-02-12 22:58:00+00:00,136.49131854720363,1,1,0,2,37,1.0,5,0.0,0
2026-02-12 23:08:00+00:00,128.28206862445919,0,4,0,0,20,1.0,3,0.75,0
2026-02-12 23:17:00+00:00,2411.455091187365,0,1,0,1,179,1.0,1,0.0,0
2026-02-13 00:09:00+00:00,3909.396644817176,0,3,0,1,54,1.0,4,0.6666666666666666,0
2026-02-13 01:41:00+00:00,2155.3339050210575,0,1,0,2,128,1.0,3,0.0,0
2026-02-13 02:21:00+00:00,598.4426084112696,0,1,0,0,272,1.0,3,0.0,0
2026-02-13 02:28:00+00:00,364.1866104320567,0,1,0,0,312,0.4125774051240945,1,0.0,0
2026-02-13 02:45:00+00:00,502.990584540118,0,1,0,0,215,1.0,3,0.0,0
2026-02-13 03:12:00+00:00,366.2368313888993,0,1,0,1,316,1.0,1,0.0,0
2026-02-13 03:19:00+00:00,235.32640670005532,1,1,0,0,135,1.0,2,0.0,0
2026-02-13 04:22:00+00:00,1202.1719603927224,1,1,0,0,132,1.0,4,0.0,0
2026-02-13 05:02:00+00:00,1931.3010577084299,0,1,0,1,79,1.0,2,0.0,0
2026-02-13 05:41:00+00:00,702.7147280288618,1,1,0,0,263,1.7872759734659505,2,0.0,0
2026-02-13 06:07:00+00:00,761.8924421016585,0,1,0,3,74,1.0,1,0.0,0
2026-02-13 06:12:00+00:00,56.35211729977502,0,1,0,0,273,1.0,2,0.0,0
2026-02-13 06:12:00+00:00,1145.9037291746208,1,1,0,0,81,1.0,2,0.0,1
2026-02-13 08:24:00+00:00,613.6729079017418,0,1,0,1,274,1.0,2,0.0,0
2026-02-13 08:33:00+00:00,926.3894577462736,0,1,0,0,11,1.0,4,0.0,0
2026-02-13 09:11:00+00:00,310.1525203805251,1,1,0,1,95,1.0,2,0.0,1
2026-02-13 09:41:00+00:00,411.4581131878304,0,1,0,1,358,1.0,3,0.0,0
2026-02-13 09:47:00+00:00,362.4914576884765,0,2,0,0,294,1.0,4,0.5,0
2026-02-13 10:23:00+00:00,153.1061380402255,0,1,0,2,341,0.3538901858985051,1,0.0,0
2026-02-13 10:31:00+00:00,506.6202183100918,1,2,0,0,225,0.4272437167355709,1,0.5,0
2026-02-13 10:56:00+00:00,164.4311198275774,1,1,0,0,142,1.0,2,0.0,0
2026-02-13 11:18:00+00:00,197.14131298591832,0,1,0,1,89,1.0,1,0.0,0
2026-02-13 12:59:00+00:00,167.44546176266635,0,1,0,0,332,1.0,3,0.0,0
2026-02-13 13:12:00+00:00,1703.2430010734217,0,1,0,1,234,1.0,1,0.0,0
2026-02-13 14:20:00+00:00,1356.8878958547884,1,1,0,4,48,1.0,1,0.0,0
2026-02-13 14:21:00+00:00,2039.223218032551,1,1,0,0,46,1.0,2,0.0,0
2026-02-13 14:24:00+00:00,216.03536204555735,0,1,0,1,97,1.0,1,0.0,0
2026-02-13 14:25:00+00:00,81.82198047556204,0,1,0,0,11,1.0,4,0.0,0
2026-02-13 14:52:00+00:00,183.38185778219378,0,1,0,2,166,1.0,1,0.0,0
2026-02-13 15:03:00+00:00,302.1908122416987,0,1,1,1,243,1.0,2,0.0,0
2026-02-13 16:14:00+00:00,809.2898252586631,0,2,0,2,110,1.0,2,0.5,0
2026-02-13 16:21:00+00:00,351.64914713326596,0,1,0,2,340,1.0,2,0.0,0
2026-02-13 17:47:00+00:00,589.5966300404172,0,1,0,1,209,1.0,3,0.0,0
2026-02-13 17:59:00+00:00,53.90055460796234,1,1,0,1,100,1.0,1,0.0,0
2026-02-13 18:14:00+00:00,407.7377946907078,1,2,0,3,166,1.0,2,0.5,0
2026-02-13 18:37:00+00:00,1649.772034444575,0,1,0,0,208,1.0,2,0.0,0
2026-02-13 19:19:00+00:00,203.257473168524,0,1,0,2,206,1.0,2,0.0,0
2026-02-13 19:23:00+00:00,845.8273552809469,1,1,0,0,109,1.0,2,0.0,0
2026-02-13 19:35:00+00:00,1134.9042542363293,0,1,0,2,103,1.0,2,0.0,0
2026-02-13 20:13:00+00:00,2855.1205559742184,0,1,0,1,334,1.0,1,0.0,0
2026-02-13 20:18:00+00:00,158.66164386393106,0,1,0,1,313,1.0,2,0.0,0
2026-02-13 21:10:00+00:00,1703.5937473728438,0,3,0,2,29,1.0,3,0.6666666666666666,0
2026-02-13 21:32:00+00:00,1492.9457271013714,1,1,0,0,157,1.0,2,0.0,0
2026-02-13 21:47:00+00:00,654.6738705218672,0,2,0,1,118,1.0,4,0.5,0
2026-02-13 21:50:00+00:00,2097.633739989361,0,1,0,2,211,1.0,1,0.0,0
2026-02-13 21:52:00+00:00,313.15115428201017,1,3,0,0,133,1.0,2,0.6666666666666666,0
2026-02-13 22:08:00+00:00,640.7862792600749,1,1,2,2,193,1.0,2,0.0,1
2026-02-13 22:55:00+00:00,708.219746363298,1,1,0,1,163,1.0,4,0.0,0
2026-02-14 02:50:00+00:00,526.001400338392,0,4,0,2,16,1.0535127395387582,1,0.75,0
2026-02-14 04:10:00+00:00,23.610494644069348,0,2,0,0,0,1.0,2,0.5,0
2026-02-14 04:46:00+00:00,1559.0391249907568,0,2,0,1,24,1.0,3,0.5,0
2026-02-14 06:25:00+00:00,443.7856752959335,0,2,0,3,18,1.0,3,0.5,0
2026-02-14 06:33:00+00:00,825.4542753223858,0,1,0,1,278,1.0,3,0.0,0
2026-02-14 07:31:00+00:00,212.8612612735634,0,1,0,2,20,1.0,2,0.0,0
2026-02-14 08:30:00+00:00,287.57182796963116,0,1,0,0,232,0.15447905203233728,1,0.0,0
2026-02-14 08:39:00+00:00,185.1595121521697,0,3,0,1,230,0.3266220952484281,2,0.6666666666666666,0
2026-02-14 08:44:00+00:00,148.98795414377048,0,1,0,0,273,1.0,3,0.0,0
2026-02-14 08:48:00+00:00,190.8083916762163,0,1,0,1,227,0.1672584282840842,2,0.0,0
2026-02-14 09:28:00+00:00,344.8552289110606,1,1,0,1,151,1.0,1,0.0,0
2026-02-14 09:36:00+00:00,418.51600800556076,1,1,0,1,120,1.0,1,0.0,0
2026-02-14 10:05:00+00:00,602.505813375174,0,1,0,1,211,1.0,2,0.0,0
2026-02-14 10:12:00+00:00,1852.4172304868475,0,1,1,2,18,1.0,3,0.0,1
2026-02-14 11:07:00+00:00,235.64662433925764,0,1,0,0,283,1.0,1,0.0,0
2026-02-14 11:08:00+00:00,678.5382737928568,0,1,0,1,321,1.0,1,0.0,0
2026-02-14 11:24:00+00:00,363.3268865431047,0,1,0,1,140,1.0,1,0.0,0
2026-02-14 11:57:00+00:00,1050.3787429623496,0,1,0,1,110,1.0,1,0.0,0
2026-02-14 12:30:00+00:00,523.4329733550621,0,1,0,3,10,0.5873110942502953,1,0.0,0
2026-02-14 14:00:00+00:00,573.0337826374491,1,3,0,0,260,1.0,1,0.6666666666666666,0
2026-02-14 14:22:00+00:00,459.9889275823873,0,2,0,1,134,1.0,2,0.5,0
2026-02-14 14:30:00+00:00,872.5962538708296,1,1,0,2,319,1.0,1,0.0,0
2026-02-14 15:26:00+00:00,100.97204384062854,0,1,0,0,286,1.0,2,0.0,0
2026-02-14 15:28:00+00:00,3120.148974552926,1,3,0,2,99,1.0,2,0.6666666666666666,0
2026-02-14 15:31:00+00:00,2909.663167986789,0,1,0,2,166,1.0,2,0.0,0
2026-02-14 15:47:00+00:00,170.42983199853427,0,1,0,1,30,1.0,3,0.0,0
2026-02-14 16:03:00+00:00,210.0965925425508,0,1,1,4,234,1.0,1,0.0,0
2026-02-14 16:04:00+00:00,545.4029822362437,1,1,0,2,320,1.0,1,0.0,0
2026-02-14 16:20:00+00:00,1225.314130359401,0,1,0,1,36,1.0,1,0.0,0
2026-02-14 16:53:00+00:00,291.6494493758126,0,1,0,0,206,1.0,3,0.0,0
2026-02-14 16:57:00+00:00,483.52303814784057,0,1,0,1,179,1.0,1,0.0,0
2026-02-14 17:04:00+00:00,670.7793617419586,0,1,0,1,299,1.0,1,0.0,0
2026-02-14 17:49:00+00:00,3207.656539848829,1,1,0,2,183,1.0,1,0.0,1
2026-02-14 18:10:00+00:00,359.4120199907942,0,1,0,1,57,1.0,2,0.0,0
2026-02-14 19:55:00+00:00,308.63838738941274,0,1,0,2,221,1.0,1,0.0,0
2026-02-14 20:31:00+00:00,1375.4240148672409,0,1,0,1,210,1.594991587858363,2,0.0,0
2026-02-14 23:32:00+00:00,1668.66845883604,1,1,0,1,307,1.0,1,0.0,0
2026-02-15 00:20:00+00:00,376.63369294074835,0,2,0,2,205,1.0,2,0.5,0
2026-02-15 00:29:00+00:00,964.6068159453291,0,1,0,1,103,1.0,3,0.0,0
2026-02-15 02:05:00+00:00,120.23902356548055,0,1,0,1,194,1.0,2,0.0,0
2026-02-15 02:06:00+00:00,722.3290348182268,0,1,0,2,107,1.0,3,0.0,0
2026-02-15 03:38:00+00:00,5164.468651701832,1,1,0,2,23,1.0,3,0.0,0
2026-02-15 03:50:00+00:00,1404.0061243069163,0,1,0,0,305,1.0,1,0.0,0
2026-02-15 05:33:00+00:00,147.05858319107645,1,1,0,1,32,1.0,3,0.0,0
2026-02-15 05:40:00+00:00,71.57612271190422,1,1,0,0,199,1.0,2,0.0,0
2026-02-15 05:49:00+00:00,430.46507037138747,0,1,0,1,363,1.0,5,0.0,0
2026-02-15 06:24:00+00:00,1828.6431204156145,0,1,0,1,133,1.0,2,0.0,0
2026-02-15 08:38:00+00:00,1992.904745234077,0,1,1,2,295,1.0,1,0.0,1
2026-02-15 08:53:00+00:00,3505.7027630305925,0,3,0,0,158,1.0,3,0.6666666666666666,0
